opID,subgen
31445,Romantic
31446,Romantic
31447,Romantic
31448,Familie
31449,Matematică
31450,Informatică
31451,Război
31452,Dramă
31453,Fizică
31454,Istorie
31455,Dramă
31456,Romantic
31457,Familie
31458,Fizică
31459,Dramă
31460,Matematică
31461,Matematică
31462,SF
31463,Dramă
31464,Informatică
31465,Dramă
31466,Dramă
31467,Istorie
31468,Istorie
31469,Dramă
31470,Dramă
31471,Istorie
31472,Istorie
31473,Familie
31474,Dramă
31475,Dramă
31476,Dramă
31477,Război
31478,Familie
31479,Istorie
31480,Matematică
31481,Dramă
31482,Matematică
31483,SF
31484,Dramă
31485,Dramă
31486,SF
31487,Război
31488,Istorie
31489,Informatică
31490,Informatică
31491,Informatică
31492,Război
31493,Război
31494,Matematică
31495,Fizică
31496,Război
31497,Război
31498,Familie
31499,Informatică
32485,Informatică
32486,Informatică
32487,Matematică
32488,SF
32489,Dramă
32490,Romantic
32491,Informatică
32492,Dramă
32493,Matematică
32494,Familie
32495,Informatică
32496,Matematică
32497,Război
32498,Fizică
32499,Romantic
32500,Dramă
32501,Romantic
32502,Război
32503,Dramă
32504,Informatică
32505,Dramă
32506,Familie
32507,Romantic
32508,Informatică
32509,Matematică
32510,Dramă
32511,SF
32512,Informatică
32513,Matematică
32514,Familie
32515,Informatică
32516,Romantic
32517,Matematică
32518,Familie
32519,SF
32520,Romantic
32521,Informatică
32522,Informatică
32523,Informatică
32524,Fizică
32525,Matematică
32526,Istorie
32527,Istorie
32528,Război
32529,Istorie
32530,Fizică
32531,Război
32532,Istorie
32533,Dramă
32534,SF
32535,Fizică
32536,Război
32537,Dramă
32538,Familie
32539,Familie
32540,Dramă
32541,Istorie
32542,Istorie
32543,Familie
32544,Romantic
32545,Informatică
32546,Istorie
32547,Informatică
32548,Matematică
32549,Istorie
32550,Romantic
32551,Război
32552,Familie
32553,Romantic
32554,Istorie
32555,Informatică
32556,Dramă
32557,Război
32558,Istorie
32559,Familie
32560,Fizică
32561,SF
32562,Dramă
32563,Romantic
32564,SF
32565,Romantic
32566,Matematică
32567,Istorie
32568,SF
32569,Matematică
32570,Istorie
32571,Romantic
32572,Familie
32573,Romantic
32574,Matematică
32575,Fizică
32576,Istorie
32577,Familie
32578,Matematică
32579,Familie
32580,Istorie
32581,Fizică
32582,Fizică
32583,Fizică
32584,Romantic
32585,Romantic
32586,Fizică
32587,Familie
32588,Dramă
32589,Război
32590,Istorie
32591,Fizică
32592,Matematică
32593,SF
32594,Fizică
32595,SF
32596,Informatică
32597,Fizică
32598,Familie
32599,Război
32600,SF
32601,SF
32602,Familie
32603,Istorie
32604,Matematică
32605,Istorie
32606,Romantic
32607,Romantic
32608,Romantic
32609,Informatică
32610,Război
32611,Familie
32612,Fizică
32613,Familie
32614,Dramă
32615,Război
32616,Fizică
32617,Familie
32618,Război
32619,Fizică
32620,Romantic
32621,Familie
32622,Istorie
32623,Dramă
32624,Dramă
32625,Romantic
32626,Romantic
32627,Familie
32628,Romantic
32629,Romantic
32630,Informatică
32631,SF
32632,Matematică
32633,Istorie
32634,Război
32635,Romantic
32636,Matematică
32637,Informatică
32638,Familie
32639,Informatică
32640,Romantic
32641,Dramă
32642,Război
32643,Istorie
32644,Familie
32645,SF
32646,Dramă
32647,Război
32648,Fizică
32649,Familie
32650,Dramă
32651,Romantic
32652,Romantic
32653,Dramă
32654,Romantic
32655,Război
32656,Fizică
32657,Fizică
32658,Dramă
26379,Istorie
26380,Fizică
26381,Istorie
26382,Fizică
26383,Informatică
26384,Dramă
26385,Dramă
26386,Fizică
26387,Familie
26388,Dramă
26389,Dramă
26390,Informatică
26391,Război
26392,Dramă
26393,Fizică
26394,Fizică
26395,Război
26396,Romantic
26397,Dramă
26398,Război
26399,Război
26400,SF
26401,Istorie
26402,Fizică
26403,Informatică
26404,SF
26405,Istorie
26406,Istorie
26407,Informatică
26408,Dramă
26409,SF
26410,Matematică
26411,Fizică
26412,Război
26413,SF
26414,Matematică
26415,Matematică
26416,Istorie
26417,Istorie
26418,Istorie
26419,Istorie
26420,Istorie
26421,Informatică
26422,Familie
26423,Război
26424,Război
26425,SF
26426,Informatică
26427,SF
26428,SF
26429,Romantic
26430,Informatică
26431,Romantic
26432,Familie
26433,Familie
26434,Matematică
26435,Istorie
26436,Dramă
26437,Război
26438,Matematică
26439,Război
26440,Informatică
26441,Război
26442,Romantic
26443,Matematică
26444,Familie
26445,Romantic
26446,Istorie
26447,Informatică
26448,SF
26449,Romantic
26450,Dramă
26451,Istorie
26452,Fizică
26453,Fizică
26454,Război
26455,Romantic
26456,Război
26457,Matematică
26458,Război
26459,Dramă
26460,Dramă
26461,Romantic
26462,Istorie
26463,Război
26464,Război
26465,SF
26466,Istorie
26467,Fizică
26468,Dramă
26469,Dramă
26470,Fizică
26471,Istorie
26472,SF
26473,Familie
26474,Romantic
26475,Fizică
26476,Istorie
26477,Fizică
26478,Fizică
26479,Fizică
26480,Familie
26481,Război
26482,Război
26483,SF
26484,Romantic
26485,Matematică
26486,Informatică
26487,SF
26488,Romantic
26489,Informatică
26490,Matematică
26491,Istorie
26492,Familie
26493,Matematică
26494,Fizică
26495,Fizică
26496,SF
26497,Matematică
26498,Informatică
26499,Istorie
26500,Informatică
26501,Dramă
26502,Matematică
26503,Familie
26504,Familie
26505,Război
26506,Matematică
26507,Fizică
26508,Familie
26509,Matematică
26510,Familie
26511,Romantic
26512,Romantic
26513,Informatică
26514,SF
26515,Matematică
26516,Război
26517,SF
26518,Dramă
26519,Familie
26520,Familie
26521,Fizică
26522,Dramă
26523,Război
26524,Război
26525,Fizică
26526,Istorie
26527,Istorie
26528,SF
26529,Istorie
26530,Matematică
26531,Război
26532,SF
26533,Dramă
26534,Romantic
26535,Familie
26536,Dramă
26537,SF
26538,Informatică
26539,Fizică
26540,Istorie
26541,Război
26542,Fizică
26543,Informatică
26544,SF
26545,Matematică
26546,Istorie
26547,Informatică
26548,Fizică
26549,Informatică
26550,Dramă
26551,Dramă
26552,Istorie
26553,Matematică
26554,Război
27716,Fizică
27717,Familie
27718,Fizică
27719,Dramă
27720,Romantic
27721,Dramă
27722,Dramă
27723,Romantic
27724,Fizică
27725,Fizică
27726,Dramă
27727,Război
27728,SF
27729,Matematică
27730,Romantic
27731,Fizică
27732,Istorie
27733,SF
27734,Dramă
27735,SF
27736,Dramă
27737,SF
27738,SF
27739,Informatică
27740,Romantic
27741,SF
27742,Romantic
27743,Istorie
27744,Romantic
27745,Matematică
27746,SF
27747,Fizică
27748,Matematică
27749,Dramă
27750,Familie
27751,SF
27752,SF
27753,Romantic
27754,Familie
27755,Matematică
27756,Război
27757,Război
27758,Istorie
27759,Fizică
27760,Familie
27761,Dramă
27762,Informatică
27763,Matematică
27764,Fizică
27765,Istorie
27766,Istorie
27767,Dramă
27768,Romantic
27769,Război
27770,Romantic
27771,Informatică
27772,Istorie
27773,Romantic
27774,Matematică
27775,Istorie
27776,Informatică
27777,Matematică
27778,Romantic
27779,Dramă
27780,Istorie
27781,Informatică
27782,Romantic
27783,Familie
27784,Război
27785,Istorie
27786,Romantic
27787,Informatică
27788,Matematică
27789,Informatică
27790,Fizică
27791,Fizică
27792,Fizică
27793,Matematică
27794,Familie
27795,Istorie
27796,Romantic
27797,Informatică
27798,Informatică
27799,Fizică
27800,Istorie
27801,Romantic
27802,SF
27803,Război
27804,Familie
27805,Matematică
27806,Război
27807,Război
27808,Istorie
27809,Dramă
27810,Romantic
27811,Fizică
27812,Informatică
27813,Istorie
27814,Dramă
27815,Fizică
27816,Fizică
27817,Război
27818,Fizică
27819,Familie
27820,Război
27821,Informatică
27822,Informatică
27823,Matematică
27824,Istorie
27825,Istorie
27826,Istorie
27827,SF
27828,Istorie
27829,Romantic
27830,Familie
27831,Război
27832,Dramă
27833,Război
27834,Informatică
27835,Război
27836,Informatică
27837,Dramă
27838,Istorie
27839,Matematică
27840,Informatică
27841,Informatică
27842,Istorie
27843,Matematică
27844,Informatică
27845,Informatică
27846,Familie
27847,Romantic
27848,Matematică
27849,Fizică
27850,SF
27851,Dramă
27852,SF
27853,Informatică
27854,Dramă
27855,Istorie
27856,Informatică
27857,Matematică
27858,SF
27859,Romantic
27860,Dramă
27861,Informatică
27862,Romantic
27863,SF
27864,Informatică
27865,SF
27866,Matematică
27867,Matematică
27868,Familie
27869,Fizică
27870,Matematică
27871,Dramă
27872,Informatică
27873,Război
27874,Familie
27875,Istorie
27876,Fizică
27877,Război
27878,Informatică
27879,Matematică
27880,Familie
27881,Război
27882,Război
27883,Război
27884,Război
27885,Război
27886,Matematică
27887,Război
27888,Familie
27889,Familie
27890,Matematică
27891,Matematică
27892,Dramă
27893,Informatică
27894,Informatică
27895,Război
27896,Dramă
27897,Război
27898,Romantic
27899,Istorie
27900,Război
27901,Familie
27902,Război
27903,Dramă
27904,Romantic
27905,SF
27906,Dramă
27907,Istorie
27908,Romantic
27909,Informatică
27910,Istorie
27911,Război
27912,SF
27913,Informatică
27914,Matematică
27915,Istorie
27916,Matematică
27917,Istorie
27918,Matematică
27919,Dramă
27920,Romantic
27921,Matematică
27922,Fizică
27923,Matematică
27924,Familie
27925,Fizică
27926,SF
27927,Istorie
27928,Război
27929,Matematică
27930,Război
27931,Informatică
27932,Familie
27933,Război
27934,Informatică
27935,Familie
27936,Informatică
27937,Fizică
27938,SF
27939,Război
27940,Matematică
27941,Informatică
27942,Fizică
27943,Fizică
27944,Fizică
27945,Dramă
27946,Dramă
27947,Istorie
27948,SF
27949,Informatică
27950,Dramă
27951,Fizică
27952,Istorie
27953,Informatică
27954,Fizică
27955,Dramă
27956,Război
27957,Informatică
27958,Fizică
27959,Romantic
27960,Război
27961,Război
27962,Dramă
27963,Dramă
27964,SF
27965,Dramă
27966,Istorie
27967,Informatică
27968,Istorie
27969,Romantic
27970,Familie
27971,SF
27972,Istorie
27973,Istorie
27974,Război
27975,Informatică
27976,Romantic
27977,Istorie
27978,Matematică
27979,Dramă
27980,SF
27981,Romantic
27982,Matematică
27983,Fizică
27984,Romantic
27985,Război
27986,Matematică
27987,Război
27988,Dramă
27989,Dramă
27990,Matematică
27991,Istorie
27992,Informatică
27993,Romantic
27994,Romantic
27995,Matematică
27996,Informatică
27997,Familie
27998,SF
27999,Război
31500,SF
31501,Informatică
31502,SF
31503,Informatică
31504,Informatică
31505,Fizică
31506,Familie
31507,SF
31508,SF
31509,Matematică
31510,Informatică
31511,Informatică
31512,Matematică
31513,SF
31514,Istorie
31515,Matematică
31516,Război
31517,Dramă
31518,SF
31519,Familie
31520,Istorie
31521,Război
31522,Familie
31523,Romantic
31524,Istorie
31525,Familie
31526,SF
31527,Familie
31528,Familie
31529,Istorie
31530,Fizică
31531,Istorie
31532,Familie
31533,Matematică
31534,Fizică
31535,Fizică
31536,Istorie
31537,Familie
31538,Dramă
31539,Istorie
31540,Matematică
31541,Război
31542,Matematică
31543,Istorie
31544,Război
31545,Romantic
31546,Informatică
31547,Istorie
31548,Romantic
31549,Fizică
31550,Istorie
31551,Informatică
31552,Fizică
31553,Istorie
31554,Familie
31555,Fizică
31556,Matematică
31557,Fizică
31558,SF
31559,Dramă
31560,Matematică
31561,Informatică
31562,Dramă
31563,Dramă
31564,Dramă
31565,Matematică
31566,SF
31567,Familie
31568,Fizică
31569,Istorie
31570,Matematică
31571,Romantic
31572,Fizică
31573,Familie
31574,Familie
31575,Istorie
31576,Război
31577,Istorie
31578,Fizică
31579,Matematică
31580,Romantic
31581,Informatică
31582,SF
31583,Familie
31584,Război
31585,SF
31586,Informatică
31587,Fizică
31588,Familie
31589,Familie
31590,Război
31591,Fizică
31592,Fizică
31593,Familie
31594,Familie
31595,Informatică
31596,Informatică
31597,Dramă
31598,Fizică
31599,Romantic
31600,Romantic
31601,Fizică
31602,Istorie
31603,SF
31604,Fizică
31605,Dramă
31606,Istorie
31607,Fizică
31608,SF
31609,SF
31610,SF
31611,Război
31612,Matematică
31613,Familie
31614,Dramă
31615,Dramă
31616,SF
31617,Istorie
31618,Matematică
31619,Romantic
31620,Matematică
31621,Fizică
31622,Război
31623,Fizică
31624,Istorie
31625,Matematică
31626,Fizică
31627,Matematică
31628,Romantic
31629,SF
31630,Matematică
31631,Matematică
31632,Romantic
31633,Istorie
31634,Dramă
31635,Romantic
31636,Romantic
31637,Matematică
31638,Familie
31639,Istorie
31640,Informatică
31641,Romantic
31642,Romantic
31643,Istorie
31644,Romantic
31645,Fizică
31646,Dramă
31647,Război
31648,Familie
31649,SF
31650,Dramă
31651,Dramă
31652,Fizică
31653,Informatică
31654,Război
31655,Istorie
31656,Istorie
31657,Război
31658,SF
31659,Informatică
31660,Istorie
31661,Istorie
31662,SF
31663,Matematică
31664,Istorie
31665,SF
31666,Istorie
31667,Dramă
31668,Matematică
31669,Fizică
31670,Romantic
31671,Istorie
31672,SF
31673,Război
31674,Matematică
31675,Istorie
31676,Familie
32659,Fizică
32660,Război
32661,Familie
32662,Informatică
32663,Dramă
32664,Istorie
32665,Dramă
32666,Matematică
32667,Familie
32668,Război
32669,Război
32670,Război
32671,Romantic
32672,Matematică
32673,Dramă
32674,Istorie
32675,Romantic
32676,Dramă
32677,Război
32678,Istorie
32679,SF
32680,Informatică
32681,Romantic
32682,Dramă
32683,Informatică
32684,Istorie
32685,Fizică
32686,Fizică
32687,Matematică
32688,Familie
32689,Istorie
32690,Familie
32691,Război
32692,Romantic
32693,Război
32694,Familie
32695,SF
32696,Romantic
32697,Matematică
32698,Informatică
32699,SF
32700,Familie
32701,Fizică
32702,Dramă
32703,Informatică
32704,Fizică
32705,Război
32706,Război
32707,Dramă
32708,Familie
32709,SF
32710,Familie
32711,Fizică
32712,Familie
32713,Familie
32714,Familie
32715,Fizică
32716,SF
32717,Război
32718,Dramă
32719,Dramă
32720,Dramă
32721,Familie
32722,Familie
32723,Informatică
32724,Matematică
32725,Fizică
32726,Matematică
32727,Matematică
32728,Familie
32729,Dramă
32730,SF
32731,Istorie
32732,Matematică
32733,SF
32734,Informatică
32735,Istorie
32736,Matematică
32737,Dramă
32738,Familie
32739,Romantic
32740,Dramă
32741,SF
32742,Istorie
29479,Matematică
29480,Romantic
29481,Familie
29482,Familie
29483,Informatică
29484,Fizică
29485,Război
29486,Familie
29487,Familie
29488,Familie
29489,Dramă
29490,Dramă
29491,Istorie
29492,Romantic
29493,Informatică
29494,Matematică
29495,Informatică
29496,Război
29497,Fizică
29498,Istorie
29499,Război
29500,Familie
29501,Informatică
29502,Romantic
29503,Istorie
29504,SF
29505,Informatică
29506,Dramă
29507,Informatică
29508,Matematică
29509,Război
29510,Romantic
29511,Matematică
29512,Fizică
29513,Familie
29514,Dramă
29515,Familie
29516,Război
29517,SF
29518,Istorie
29519,Informatică
29520,Familie
29521,Romantic
29522,Fizică
29523,Romantic
29524,Dramă
29525,Dramă
29526,Familie
29527,Dramă
29528,Dramă
29529,SF
29530,Matematică
29531,Dramă
29532,Romantic
29533,SF
29534,Matematică
29535,Fizică
29536,Dramă
29537,Informatică
29538,Istorie
29539,Familie
29540,SF
29541,Informatică
29542,Război
29543,Matematică
29544,Război
29545,Război
29546,Fizică
29547,Matematică
29548,Informatică
29549,Matematică
29550,Fizică
29551,Familie
29552,Familie
29553,Informatică
29554,Matematică
29555,Informatică
29556,SF
29557,SF
29558,Romantic
29559,Matematică
29560,Istorie
29561,Fizică
29562,Informatică
29563,Informatică
29564,Matematică
29565,Romantic
29566,Informatică
29567,Fizică
29568,Fizică
29569,Romantic
29570,Dramă
29571,Informatică
29572,Informatică
29573,Război
29574,Familie
29575,Matematică
29576,Romantic
30619,SF
30620,Fizică
30621,Fizică
30622,Fizică
30623,Matematică
30624,Familie
30625,Informatică
30626,Romantic
30627,Informatică
30628,Dramă
30629,Fizică
30630,Război
30631,Istorie
30632,SF
30633,SF
30634,Informatică
30635,Fizică
30636,Fizică
30637,Matematică
30638,Familie
30639,Istorie
30640,Informatică
30641,SF
30642,Romantic
30643,Familie
30644,Informatică
30645,Război
30646,Război
30647,Istorie
30648,SF
30649,Informatică
30650,Fizică
30651,Fizică
30652,SF
30653,Istorie
30654,Fizică
30655,Fizică
30656,Război
30657,Dramă
30658,Fizică
30659,Informatică
30660,Istorie
30661,Romantic
30662,Dramă
30663,Dramă
30664,Informatică
30665,SF
30666,Război
30667,Romantic
30668,Istorie
30669,Dramă
30670,Romantic
30671,Familie
30672,Romantic
30673,Fizică
30674,Romantic
30675,SF
30676,Matematică
30677,SF
30678,Informatică
30679,Matematică
30680,Dramă
30681,Dramă
30682,Informatică
30683,SF
30684,Informatică
30685,SF
30686,Dramă
30687,Dramă
30688,Război
30689,Informatică
30690,Istorie
30691,SF
30692,Război
30693,Familie
30694,Matematică
30695,Război
30696,Fizică
30697,Război
30698,Informatică
30699,Romantic
30700,Informatică
30701,Matematică
30702,Informatică
30703,Familie
30704,Dramă
30705,Romantic
30706,Familie
30707,Familie
30708,SF
30709,Război
30710,Familie
30711,Istorie
30712,Familie
30713,SF
30714,Istorie
30715,Informatică
30716,Istorie
30717,Romantic
30718,Dramă
30719,Matematică
30720,Dramă
30721,Dramă
30722,Romantic
30723,Istorie
30724,Război
30725,Romantic
30726,SF
30727,SF
30728,Familie
30729,Fizică
30730,Romantic
30731,Romantic
30732,Război
30733,Romantic
30734,SF
30735,SF
30736,Dramă
30737,Romantic
30738,Informatică
30739,Dramă
30740,Dramă
30741,Fizică
30742,Matematică
30743,SF
30744,Fizică
30745,Război
30746,Romantic
30747,Matematică
30748,Familie
30749,SF
30750,Istorie
30751,Fizică
30752,Război
30753,Matematică
30754,Informatică
30755,Dramă
30756,Dramă
30757,Dramă
30758,Război
30759,Fizică
30760,Matematică
30761,Război
30762,Romantic
30763,Romantic
30764,Romantic
30765,Matematică
30766,SF
30767,Fizică
30768,SF
30769,Familie
30770,Matematică
30771,Război
30772,Matematică
30773,Romantic
30774,Fizică
30775,Fizică
30776,Romantic
30777,Romantic
30778,Fizică
30779,SF
30780,Istorie
30781,Dramă
30782,Romantic
30783,SF
30784,Fizică
30785,Familie
30786,Romantic
30787,SF
30788,Fizică
30789,Dramă
30790,Război
30791,Istorie
30792,Război
30793,Istorie
30794,Dramă
30795,Romantic
30796,Război
34354,Război
34355,SF
34356,Matematică
34357,Familie
34358,SF
34359,Istorie
34360,Matematică
34361,Istorie
34362,Romantic
34363,Informatică
34364,Istorie
34365,Romantic
34366,Matematică
34367,Matematică
34368,SF
34369,SF
34370,Matematică
34371,Fizică
34372,Istorie
34373,Dramă
34374,Fizică
34375,Matematică
34376,Informatică
34377,Dramă
34378,Matematică
34379,SF
34380,Romantic
34381,Familie
34382,Dramă
34383,SF
34384,Război
34385,Informatică
34386,SF
34387,SF
34388,Dramă
34389,Dramă
34390,Dramă
34391,Informatică
34392,Informatică
34393,Informatică
34394,SF
34395,Istorie
34396,Istorie
34397,SF
34398,Fizică
34399,Război
34400,Război
34401,Istorie
34402,Romantic
34403,Romantic
34404,Romantic
34405,SF
34406,Matematică
34407,Familie
34408,Romantic
34409,Informatică
34410,Istorie
34411,SF
34412,Matematică
34413,Război
34414,Familie
34415,Informatică
34416,Romantic
34417,Dramă
34418,Dramă
34419,Război
34420,Dramă
34421,Dramă
34422,Fizică
34423,Istorie
34424,Romantic
34425,Istorie
34426,Romantic
34427,Familie
34428,Familie
34429,Dramă
34430,Familie
34431,Informatică
34432,SF
34433,Război
34434,Dramă
34435,Război
34436,Dramă
34437,Istorie
34438,Dramă
34439,Istorie
34440,Matematică
34441,Război
34442,Dramă
34443,Informatică
34444,Fizică
34445,SF
34446,Familie
34447,Romantic
34448,Istorie
34449,SF
34450,Informatică
34451,Istorie
34452,Informatică
34453,Matematică
34454,Informatică
34455,Familie
34456,Informatică
34457,Război
34458,Informatică
34459,Familie
34460,Matematică
34461,SF
34462,Informatică
34463,Război
34464,Familie
34465,SF
34466,Informatică
34467,Informatică
34468,Istorie
34469,Matematică
34470,Război
34471,Istorie
32134,Familie
32135,Matematică
32136,Matematică
32137,Război
32138,Informatică
32139,Familie
32140,Istorie
32141,Război
32142,Matematică
32143,SF
32144,SF
32145,Dramă
32146,Istorie
32147,Informatică
32148,Istorie
32149,Dramă
32150,Istorie
32151,SF
32152,Matematică
32153,Informatică
32154,Război
32155,Matematică
32156,Istorie
32157,Familie
32158,Dramă
32159,Familie
32160,SF
32161,Informatică
32162,Istorie
32163,Informatică
32164,Matematică
32165,Dramă
32166,SF
32167,Dramă
32168,Informatică
32169,Romantic
32170,Război
32171,Familie
32172,Război
32173,Informatică
32174,Romantic
32175,Fizică
32176,Romantic
32177,Familie
32178,Război
32179,Dramă
32180,Istorie
32181,Romantic
32182,Război
32183,Război
32184,Istorie
32185,SF
32186,Fizică
32187,Matematică
32188,Dramă
32189,Război
32190,Război
32191,SF
32192,Matematică
32193,Informatică
32194,Război
32195,Informatică
32196,Fizică
32197,Fizică
32198,Dramă
32199,Dramă
32200,Matematică
32201,SF
32202,Fizică
32203,Informatică
32204,Romantic
32205,Familie
32206,Romantic
32207,Matematică
32208,Istorie
32209,Romantic
32210,Istorie
32211,SF
32212,Romantic
32213,Informatică
32214,Romantic
32215,Informatică
32216,Informatică
32217,Romantic
32218,Familie
32219,Dramă
32220,Fizică
32221,Romantic
32222,Istorie
32223,Familie
32224,SF
32225,Familie
32226,Dramă
32227,Informatică
32228,SF
32229,Familie
32230,SF
32231,Informatică
32232,Informatică
32233,Dramă
32234,Război
32235,Istorie
32236,Război
32237,Istorie
32238,Informatică
32239,Istorie
32240,SF
32241,Familie
32242,Război
32243,Matematică
32244,Familie
32245,Informatică
32246,Dramă
32247,Familie
32248,Matematică
32249,Matematică
32250,Familie
32251,Dramă
32252,Romantic
32253,Război
32254,Romantic
32255,Fizică
32256,Fizică
32257,Matematică
32258,Fizică
32259,Dramă
32260,Istorie
32261,Război
32262,Romantic
32263,Familie
32264,Război
32265,Dramă
32266,Informatică
32267,SF
32268,Dramă
32269,Fizică
32270,Istorie
32271,Romantic
32272,Război
32273,SF
32274,Matematică
32275,Fizică
32276,Război
32277,Dramă
32278,Istorie
32279,Matematică
32280,Informatică
32281,Război
32282,Război
32283,Familie
32284,Fizică
32285,Romantic
32286,Fizică
32287,Fizică
32288,Matematică
32289,Informatică
32290,Război
32291,Fizică
32292,Fizică
32293,Istorie
32294,Istorie
32295,Război
32296,Fizică
32297,Istorie
32298,Matematică
32299,SF
32300,Război
32301,Fizică
32302,Familie
32303,SF
32304,SF
32305,Familie
32306,Fizică
32307,Fizică
32308,Război
31856,Istorie
31857,SF
31858,Romantic
31859,Istorie
31860,Romantic
31861,Dramă
31862,Dramă
31863,SF
31864,Romantic
31865,SF
31866,Informatică
31867,Fizică
31868,Informatică
31869,Istorie
31870,Romantic
31871,Romantic
31872,Dramă
31873,Familie
31874,Război
31875,Informatică
31876,Romantic
31877,Fizică
31878,Romantic
31879,Matematică
31880,Familie
31881,Matematică
31882,Familie
31883,Istorie
31884,Familie
31885,SF
31886,Familie
31887,Război
31888,Informatică
31889,Fizică
31890,Fizică
31891,Familie
31892,Informatică
31893,Romantic
31894,Informatică
31895,Informatică
31896,Matematică
31897,SF
31898,SF
31899,Război
31900,Matematică
31901,Dramă
31902,Fizică
31903,Istorie
31904,Fizică
31905,Matematică
31906,SF
31907,Istorie
31908,Matematică
31909,Istorie
31910,Război
31911,Istorie
31912,Istorie
31913,Istorie
31914,Informatică
31915,Fizică
31916,Fizică
31917,Dramă
31918,Familie
31919,SF
31920,Dramă
31921,Război
31922,SF
31923,Romantic
31924,Fizică
31925,Familie
31926,Matematică
31927,SF
31928,SF
31929,Istorie
31930,Informatică
31931,Război
31932,Istorie
31933,SF
31934,Dramă
31935,Romantic
31936,SF
31937,Familie
31938,Romantic
31939,Istorie
31940,SF
31941,Război
31942,Război
31943,Dramă
31944,Istorie
31945,Matematică
31946,Fizică
31947,Dramă
31948,Matematică
31949,Dramă
31950,Dramă
31951,Război
31952,Matematică
31953,Dramă
31954,Matematică
31955,Romantic
31956,Romantic
31957,Istorie
31958,Matematică
31959,Familie
31960,Fizică
31961,Dramă
31962,Dramă
31963,SF
31964,Romantic
31965,Istorie
31966,Istorie
31967,Informatică
31968,Familie
31969,Istorie
31970,Fizică
31971,Fizică
31972,Familie
31973,Romantic
31974,Război
31975,Matematică
31976,Romantic
31977,Familie
31978,Dramă
31979,Romantic
31980,Dramă
31981,Fizică
31982,Fizică
31983,Fizică
31984,Dramă
31985,SF
31986,Familie
31987,Dramă
31988,Istorie
31989,Matematică
31990,Istorie
31991,Istorie
31992,Matematică
31993,Informatică
31994,Romantic
31995,SF
31996,Familie
31997,Fizică
31998,Informatică
31999,Război
32000,Fizică
32001,Război
32002,Dramă
32003,Dramă
32004,Istorie
32005,Informatică
32006,Dramă
32007,Matematică
32008,SF
32009,Familie
32010,Romantic
32011,Familie
32012,Informatică
32013,Informatică
32014,Război
32015,Romantic
32016,SF
32017,Romantic
32018,Familie
32019,Informatică
32020,Familie
32021,Matematică
32022,Fizică
32023,Matematică
32024,Dramă
32025,Istorie
32026,Matematică
32027,Război
32028,Dramă
32029,Romantic
32030,Dramă
32031,Matematică
32032,Informatică
32033,Informatică
32034,Informatică
32035,Matematică
32036,Informatică
32037,Informatică
32038,Război
32039,Informatică
32040,SF
32041,Informatică
32042,Informatică
32043,Istorie
32044,Dramă
32045,Istorie
32046,Familie
32047,SF
32048,Fizică
32049,Familie
32050,Istorie
32051,Război
32052,Informatică
32053,Romantic
32054,Fizică
32055,Fizică
32056,Dramă
32057,Istorie
32058,Istorie
32059,Informatică
32060,Familie
32061,SF
32062,Romantic
32063,Familie
32064,Matematică
32065,Familie
32066,SF
32067,Familie
32068,Informatică
32069,Matematică
32070,Matematică
32071,Informatică
32072,Romantic
34472,Informatică
34473,Fizică
34474,Istorie
34475,Dramă
34476,Istorie
34477,SF
34478,Familie
34479,Romantic
34480,Familie
34481,Informatică
34482,SF
34483,Război
34484,SF
34485,Istorie
34486,Romantic
34487,Romantic
34488,Informatică
34489,Familie
34490,Informatică
34491,Război
34492,Istorie
34493,Război
34494,Familie
34495,Fizică
34496,Dramă
34497,Fizică
34498,Familie
34499,Matematică
34500,Familie
34501,Romantic
34502,Familie
34503,SF
34504,SF
34505,SF
34506,SF
34507,SF
34508,Romantic
34509,Romantic
34510,Fizică
34511,Matematică
34512,Istorie
34513,Informatică
34514,Matematică
34515,SF
34516,Război
34517,Fizică
34518,Război
34519,Matematică
34520,Istorie
34521,Dramă
34522,SF
34523,Război
34524,Fizică
34525,SF
34526,Dramă
34527,SF
34528,Romantic
34529,Matematică
34530,SF
34531,Război
34532,Familie
34533,Familie
34534,Romantic
34535,Război
34536,Informatică
34537,Informatică
34538,Familie
34539,Familie
34540,Fizică
34541,Matematică
34542,Război
34543,SF
34544,Matematică
34545,Romantic
34546,Familie
34547,Familie
34548,Informatică
34549,Dramă
34550,Fizică
34551,Romantic
34552,Romantic
34553,Istorie
34554,Familie
34555,Război
34556,Fizică
34557,Informatică
34558,Război
34559,Dramă
34560,Război
34561,Război
34562,Dramă
34563,Informatică
34564,Dramă
34565,Informatică
34566,Familie
34567,Matematică
34568,Romantic
34569,Familie
34570,Matematică
34571,Romantic
34572,Informatică
34573,SF
34574,Romantic
34575,Familie
34576,Romantic
34577,Istorie
34578,Război
34579,Matematică
34580,SF
34581,Informatică
34582,Dramă
34583,Familie
34584,Război
34585,Istorie
34586,Matematică
34587,Război
34588,Informatică
34589,Romantic
34590,Romantic
34591,Istorie
34592,Familie
34593,Matematică
34594,Istorie
34595,Dramă
34596,Romantic
34597,Dramă
34598,Romantic
34599,Război
34600,Război
34601,Informatică
34602,Istorie
34603,SF
34604,Informatică
34605,Matematică
34606,Dramă
34607,Romantic
34608,Război
34609,SF
34610,Dramă
